Region,Code,Crime_name,Year,Value
Italia,PROSTI,sfruttamento e favoreggiamento della prostituzione,2015,987
Italia,PROSTI,sfruttamento e favoreggiamento della prostituzione,2016,948
Italia,PROSTI,sfruttamento e favoreggiamento della prostituzione,2017,763
Italia,PROSTI,sfruttamento e favoreggiamento della prostituzione,2018,634
Italia,PROSTI,sfruttamento e favoreggiamento della prostituzione,2019,524
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2010,380
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2011,322
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2012,380
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2013,489
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2014,544
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2015,614
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2016,490
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2017,560
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2018,613
Italia,PORNO,pornografia minorile e detenzione di materiale pedopornografico,2019,793
Italia,THEFT,furti,2010,1325013
Italia,THEFT,furti,2011,1460205
Italia,THEFT,furti,2012,1520623
Italia,THEFT,furti,2013,1554777
Italia,THEFT,furti,2014,1573213
Italia,THEFT,furti,2015,1463527
Italia,THEFT,furti,2016,1346630
Italia,THEFT,furti,2017,1265678
Italia,THEFT,furti,2018,1192592
Italia,THEFT,furti,2019,1071776
Italia,BAGTHEF,furti con strappo,2010,14242
Italia,BAGTHEF,furti con strappo,2011,17657
Italia,BAGTHEF,furti con strappo,2012,20010
Italia,BAGTHEF,furti con strappo,2013,20016
Italia,BAGTHEF,furti con strappo,2014,19109
Italia,BAGTHEF,furti con strappo,2015,17777
Italia,BAGTHEF,furti con strappo,2016,16672
Italia,BAGTHEF,furti con strappo,2017,16056
Italia,BAGTHEF,furti con strappo,2018,14807
Italia,BAGTHEF,furti con strappo,2019,12489
Italia,PICKTHEF,furti con destrezza,2010,115577
Italia,PICKTHEF,furti con destrezza,2011,134121
Italia,PICKTHEF,furti con destrezza,2012,148641
Italia,PICKTHEF,furti con destrezza,2013,166116
Italia,PICKTHEF,furti con destrezza,2014,179605
Italia,PICKTHEF,furti con destrezza,2015,173214
Italia,PICKTHEF,furti con destrezza,2016,162154
Italia,PICKTHEF,furti con destrezza,2017,159338
Italia,PICKTHEF,furti con destrezza,2018,152128
Italia,PICKTHEF,furti con destrezza,2019,137122
Italia,BURGTHEF,furti in abitazioni,2010,169163
Italia,BURGTHEF,furti in abitazioni,2011,204891
Italia,BURGTHEF,furti in abitazioni,2012,237355
Italia,BURGTHEF,furti in abitazioni,2013,251422
Italia,BURGTHEF,furti in abitazioni,2014,255886
Italia,BURGTHEF,furti in abitazioni,2015,234726
Italia,BURGTHEF,furti in abitazioni,2016,214053
Italia,BURGTHEF,furti in abitazioni,2017,195824
Italia,BURGTHEF,furti in abitazioni,2018,191374
Italia,BURGTHEF,furti in abitazioni,2019,165329
Italia,SHOPTHEF,furti in esercizi commerciali,2010,90598
Italia,SHOPTHEF,furti in esercizi commerciali,2011,92736
Italia,SHOPTHEF,furti in esercizi commerciali,2012,98581
Italia,SHOPTHEF,furti in esercizi commerciali,2013,104393
Italia,SHOPTHEF,furti in esercizi commerciali,2014,106457
Italia,SHOPTHEF,furti in esercizi commerciali,2015,102041
Italia,SHOPTHEF,furti in esercizi commerciali,2016,95814
Italia,SHOPTHEF,furti in esercizi commerciali,2017,89883
Italia,SHOPTHEF,furti in esercizi commerciali,2018,84766
Italia,SHOPTHEF,furti in esercizi commerciali,2019,74419
Italia,VEHITHEF,furti in auto in sosta,2010,185001
Italia,VEHITHEF,furti in auto in sosta,2011,196265
Italia,VEHITHEF,furti in auto in sosta,2012,190421
Italia,VEHITHEF,furti in auto in sosta,2013,194360
Italia,VEHITHEF,furti in auto in sosta,2014,203214
Italia,VEHITHEF,furti in auto in sosta,2015,192567
Italia,VEHITHEF,furti in auto in sosta,2016,178283
Italia,VEHITHEF,furti in auto in sosta,2017,162195
Italia,VEHITHEF,furti in auto in sosta,2018,152249
Italia,VEHITHEF,furti in auto in sosta,2019,136526
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2010,740
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2011,728
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2012,630
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2013,592
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2014,582
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2015,474
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2016,463
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2017,411
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2018,330
Italia,ARTTHEF,furti di opere d'arte e materiale archeologico,2019,310
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2010,1439
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2011,1212
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2012,1236
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2013,1242
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2014,1031
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2015,1104
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2016,958
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2017,737
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2018,691
Italia,TRUCKTHEF,furti di automezzi pesanti trasportanti merci,2019,600
Italia,MOPETHEF,furti di ciclomotori,2010,29162
Italia,MOPETHEF,furti di ciclomotori,2011,28108
Italia,MOPETHEF,furti di ciclomotori,2012,26498
Italia,MOPETHEF,furti di ciclomotori,2013,21761
Italia,MOPETHEF,furti di ciclomotori,2014,18691
Italia,MOPETHEF,furti di ciclomotori,2015,16226
Italia,MOPETHEF,furti di ciclomotori,2016,14589
Italia,MOPETHEF,furti di ciclomotori,2017,13434
Italia,MOPETHEF,furti di ciclomotori,2018,10830
Italia,MOPETHEF,furti di ciclomotori,2019,9433
Italia,MOTORTHEF,furti di motocicli,2010,39126
Italia,MOTORTHEF,furti di motocicli,2011,42545
Italia,MOTORTHEF,furti di motocicli,2012,42228
Italia,MOTORTHEF,furti di motocicli,2013,37559
Italia,MOTORTHEF,furti di motocicli,2014,36782
Italia,MOTORTHEF,furti di motocicli,2015,33894
Italia,MOTORTHEF,furti di motocicli,2016,30839
Italia,MOTORTHEF,furti di motocicli,2017,28542
Italia,MOTORTHEF,furti di motocicli,2018,26154
Italia,MOTORTHEF,furti di motocicli,2019,23432
Italia,CARTHEF,furti di autovetture,2010,127856
Italia,CARTHEF,furti di autovetture,2011,126909
Italia,CARTHEF,furti di autovetture,2012,126627
Italia,CARTHEF,furti di autovetture,2013,122924
Italia,CARTHEF,furti di autovetture,2014,119957
Italia,CARTHEF,furti di autovetture,2015,114426
Italia,CARTHEF,furti di autovetture,2016,110556
Italia,CARTHEF,furti di autovetture,2017,103045
Italia,CARTHEF,furti di autovetture,2018,103457
Italia,CARTHEF,furti di autovetture,2019,97683
Italia,ROBBER,rapine,2010,33754
Italia,ROBBER,rapine,2011,40549
Italia,ROBBER,rapine,2012,42631
Italia,ROBBER,rapine,2013,43754
Italia,ROBBER,rapine,2014,39236
Italia,ROBBER,rapine,2015,35068
Italia,ROBBER,rapine,2016,32918
Italia,ROBBER,rapine,2017,30564
Italia,ROBBER,rapine,2018,28441
Italia,ROBBER,rapine,2019,24276
Italia,HOUSEROB,rapine in abitazione,2010,2106
Italia,HOUSEROB,rapine in abitazione,2011,2858
Italia,HOUSEROB,rapine in abitazione,2012,3491
Italia,HOUSEROB,rapine in abitazione,2013,3619
Italia,HOUSEROB,rapine in abitazione,2014,3209
Italia,HOUSEROB,rapine in abitazione,2015,3064
Italia,HOUSEROB,rapine in abitazione,2016,2562
Italia,HOUSEROB,rapine in abitazione,2017,2301
Italia,HOUSEROB,rapine in abitazione,2018,2104
Italia,HOUSEROB,rapine in abitazione,2019,1818
Italia,BANKROB,rapine in banca,2010,1382
Italia,BANKROB,rapine in banca,2011,1360
Italia,BANKROB,rapine in banca,2012,1229
Italia,BANKROB,rapine in banca,2013,1220
Italia,BANKROB,rapine in banca,2014,789
Italia,BANKROB,rapine in banca,2015,790
Italia,BANKROB,rapine in banca,2016,563
Italia,BANKROB,rapine in banca,2017,396
Italia,BANKROB,rapine in banca,2018,276
Italia,BANKROB,rapine in banca,2019,264
Italia,POSTROB,rapine in uffici postali,2010,411
Italia,POSTROB,rapine in uffici postali,2011,403
Italia,POSTROB,rapine in uffici postali,2012,423
Italia,POSTROB,rapine in uffici postali,2013,441
Italia,POSTROB,rapine in uffici postali,2014,353
Italia,POSTROB,rapine in uffici postali,2015,321
Italia,POSTROB,rapine in uffici postali,2016,352
Italia,POSTROB,rapine in uffici postali,2017,256
Italia,POSTROB,rapine in uffici postali,2018,246
Italia,POSTROB,rapine in uffici postali,2019,176
Italia,SHOPROB,rapine in esercizi commerciali,2010,5872
Italia,SHOPROB,rapine in esercizi commerciali,2011,6260
Italia,SHOPROB,rapine in esercizi commerciali,2012,7090
Italia,SHOPROB,rapine in esercizi commerciali,2013,6865
Italia,SHOPROB,rapine in esercizi commerciali,2014,6176
Italia,SHOPROB,rapine in esercizi commerciali,2015,5337
Italia,SHOPROB,rapine in esercizi commerciali,2016,4848
Italia,SHOPROB,rapine in esercizi commerciali,2017,4517
Italia,SHOPROB,rapine in esercizi commerciali,2018,4197
Italia,SHOPROB,rapine in esercizi commerciali,2019,3691
Italia,STREETROB,rapine in pubblica via,2010,16873
Italia,STREETROB,rapine in pubblica via,2011,20657
Italia,STREETROB,rapine in pubblica via,2012,21210
Italia,STREETROB,rapine in pubblica via,2013,22311
Italia,STREETROB,rapine in pubblica via,2014,20528
Italia,STREETROB,rapine in pubblica via,2015,18466
Italia,STREETROB,rapine in pubblica via,2016,18020
Italia,STREETROB,rapine in pubblica via,2017,16910
Italia,STREETROB,rapine in pubblica via,2018,16042
Italia,STREETROB,rapine in pubblica via,2019,13307
Italia,EXTORT,estorsioni,2010,5992
Italia,EXTORT,estorsioni,2011,6099
Italia,EXTORT,estorsioni,2012,6478
Italia,EXTORT,estorsioni,2013,6884
Italia,EXTORT,estorsioni,2014,8222
Italia,EXTORT,estorsioni,2015,9839
Italia,EXTORT,estorsioni,2016,9568
Italia,EXTORT,estorsioni,2017,8496
Italia,EXTORT,estorsioni,2018,9954
Italia,EXTORT,estorsioni,2019,8997
Italia,SWINCYB,truffe e frodi informatiche,2010,96442
Italia,SWINCYB,truffe e frodi informatiche,2011,105692
Italia,SWINCYB,truffe e frodi informatiche,2012,116767
Italia,SWINCYB,truffe e frodi informatiche,2013,140614
Italia,SWINCYB,truffe e frodi informatiche,2014,133261
Italia,SWINCYB,truffe e frodi informatiche,2015,145010
Italia,SWINCYB,truffe e frodi informatiche,2016,151464
Italia,SWINCYB,truffe e frodi informatiche,2017,164157
Italia,SWINCYB,truffe e frodi informatiche,2018,189105
Italia,SWINCYB,truffe e frodi informatiche,2019,212106
Italia,CYBERCRIM,delitti informatici,2010,5973
Italia,CYBERCRIM,delitti informatici,2011,6933
Italia,CYBERCRIM,delitti informatici,2012,7346
Italia,CYBERCRIM,delitti informatici,2013,9421
Italia,CYBERCRIM,delitti informatici,2014,10846
Italia,CYBERCRIM,delitti informatici,2015,9857
Italia,CYBERCRIM,delitti informatici,2016,10828
Italia,CYBERCRIM,delitti informatici,2017,10586
Italia,CYBERCRIM,delitti informatici,2018,13282
Italia,CYBERCRIM,delitti informatici,2019,16148
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2010,11745
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2011,9201
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2012,8920
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2013,7465
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2014,7847
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2015,8455
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2016,7755
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2017,6356
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2018,5938
Italia,COUNTER,contraffazione di marchi e prodotti industriali,2019,4989
Italia,INTPROP,violazione della proprietà intellettuale,2010,2560
Italia,INTPROP,violazione della proprietà intellettuale,2011,1935
Italia,INTPROP,violazione della proprietà intellettuale,2012,1522
Italia,INTPROP,violazione della proprietà intellettuale,2013,1075
Italia,INTPROP,violazione della proprietà intellettuale,2014,1069
Italia,INTPROP,violazione della proprietà intellettuale,2015,1211
Italia,INTPROP,violazione della proprietà intellettuale,2016,1058
Italia,INTPROP,violazione della proprietà intellettuale,2017,793
Italia,INTPROP,violazione della proprietà intellettuale,2018,575
Italia,INTPROP,violazione della proprietà intellettuale,2019,515
Italia,RECEIV,ricettazione,2010,23686
Italia,RECEIV,ricettazione,2011,23773
Italia,RECEIV,ricettazione,2012,25080
Italia,RECEIV,ricettazione,2013,25275
Italia,RECEIV,ricettazione,2014,24935
Italia,RECEIV,ricettazione,2015,23048
Italia,RECEIV,ricettazione,2016,21693
Italia,RECEIV,ricettazione,2017,20022
Italia,RECEIV,ricettazione,2018,18182
Italia,RECEIV,ricettazione,2019,16159
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2010,1344
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2011,1350
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2012,1685
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2013,1891
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2014,1604
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2015,1818
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2016,1745
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2017,1888
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2018,1872
Italia,MONEYLAU,"riciclaggio e impiego di denaro, beni o utilità di provenienza illecita",2019,1836
Italia,USURY,usura,2010,374
Italia,USURY,usura,2011,352
Italia,USURY,usura,2012,405
Italia,USURY,usura,2013,460
Italia,USURY,usura,2014,405
Italia,USURY,usura,2015,375
Italia,USURY,usura,2016,408
Italia,USURY,usura,2017,307
Italia,USURY,usura,2018,189
Italia,USURY,usura,2019,191
Italia,DAMAGE,danneggiamenti,2010,414923
Italia,DAMAGE,danneggiamenti,2011,398521
Italia,DAMAGE,danneggiamenti,2012,364435
Italia,DAMAGE,danneggiamenti,2013,341152
Italia,DAMAGE,danneggiamenti,2014,279277
Italia,DAMAGE,danneggiamenti,2015,284755
Italia,DAMAGE,danneggiamenti,2016,249850
Italia,DAMAGE,danneggiamenti,2017,253030
Italia,DAMAGE,danneggiamenti,2018,257729
Italia,DAMAGE,danneggiamenti,2019,262248
Italia,ARSON,incendi,2010,9622
Italia,ARSON,incendi,2011,12980
Italia,ARSON,incendi,2012,13170
Italia,ARSON,incendi,2013,7388
Italia,ARSON,incendi,2014,6855
Italia,ARSON,incendi,2015,8934
Italia,ARSON,incendi,2016,8005
Italia,ARSON,incendi,2017,10310
Italia,ARSON,incendi,2018,4750
Italia,ARSON,incendi,2019,6533
Italia,FOREARS,incendi boschivi,2010,2770
Italia,FOREARS,incendi boschivi,2011,5870
Italia,FOREARS,incendi boschivi,2012,6105
Italia,FOREARS,incendi boschivi,2013,2035
Italia,FOREARS,incendi boschivi,2014,1775
Italia,FOREARS,incendi boschivi,2015,3846
Italia,FOREARS,incendi boschivi,2016,3410
Italia,FOREARS,incendi boschivi,2017,5130
Italia,FOREARS,incendi boschivi,2018,1139
Italia,FOREARS,incendi boschivi,2019,2669
Italia,DAMARS,danneggiamento seguito da incendio,2010,9721
Italia,DAMARS,danneggiamento seguito da incendio,2011,10499
Italia,DAMARS,danneggiamento seguito da incendio,2012,11209
Italia,DAMARS,danneggiamento seguito da incendio,2013,9815
Italia,DAMARS,danneggiamento seguito da incendio,2014,8572
Italia,DAMARS,danneggiamento seguito da incendio,2015,8940
Italia,DAMARS,danneggiamento seguito da incendio,2016,8502
Italia,DAMARS,danneggiamento seguito da incendio,2017,9779
Italia,DAMARS,danneggiamento seguito da incendio,2018,7655
Italia,DAMARS,danneggiamento seguito da incendio,2019,7435
Italia,DRUG,normativa sugli stupefacenti,2010,32761
Italia,DRUG,normativa sugli stupefacenti,2011,34034
Italia,DRUG,normativa sugli stupefacenti,2012,33852
Italia,DRUG,normativa sugli stupefacenti,2013,33578
Italia,DRUG,normativa sugli stupefacenti,2014,33246
Italia,DRUG,normativa sugli stupefacenti,2015,32615
Italia,DRUG,normativa sugli stupefacenti,2016,36133
Italia,DRUG,normativa sugli stupefacenti,2017,39592
Italia,DRUG,normativa sugli stupefacenti,2018,40371
Italia,DRUG,normativa sugli stupefacenti,2019,39290
Italia,ATTACK,attentati,2010,490
Italia,ATTACK,attentati,2011,439
Italia,ATTACK,attentati,2012,522
Italia,ATTACK,attentati,2013,462
Italia,ATTACK,attentati,2014,386
Italia,ATTACK,attentati,2015,410
Italia,ATTACK,attentati,2016,328
Italia,ATTACK,attentati,2017,291
Italia,ATTACK,attentati,2018,275
Italia,ATTACK,attentati,2019,204
Italia,CRIMASS,associazione per delinquere,2010,744
Italia,CRIMASS,associazione per delinquere,2011,906
Italia,CRIMASS,associazione per delinquere,2012,943
Italia,CRIMASS,associazione per delinquere,2013,792
Italia,CRIMASS,associazione per delinquere,2014,986
Italia,CRIMASS,associazione per delinquere,2015,844
Italia,CRIMASS,associazione per delinquere,2016,687
Italia,CRIMASS,associazione per delinquere,2017,611
Italia,CRIMASS,associazione per delinquere,2018,518
Italia,CRIMASS,associazione per delinquere,2019,395
Italia,MAFIASS,associazione di tipo mafioso,2010,128
Italia,MAFIASS,associazione di tipo mafioso,2011,93
Italia,MAFIASS,associazione di tipo mafioso,2012,68
Italia,MAFIASS,associazione di tipo mafioso,2013,75
Italia,MAFIASS,associazione di tipo mafioso,2014,89
Italia,MAFIASS,associazione di tipo mafioso,2015,85
Italia,MAFIASS,associazione di tipo mafioso,2016,81
Italia,MAFIASS,associazione di tipo mafioso,2017,72
Italia,MAFIASS,associazione di tipo mafioso,2018,93
Italia,MAFIASS,associazione di tipo mafioso,2019,160
Italia,SMUGGL,contrabbando,2010,1067
Italia,SMUGGL,contrabbando,2011,1034
Italia,SMUGGL,contrabbando,2012,1284
Italia,SMUGGL,contrabbando,2013,1254
Italia,SMUGGL,contrabbando,2014,1231
Italia,SMUGGL,contrabbando,2015,1106
Italia,SMUGGL,contrabbando,2016,408
Italia,SMUGGL,contrabbando,2017,360
Italia,SMUGGL,contrabbando,2018,427
Italia,SMUGGL,contrabbando,2019,396
Italia,OTHCRIM,altri delitti,2010,409525
Italia,OTHCRIM,altri delitti,2011,403735
Italia,OTHCRIM,altri delitti,2012,410997
Italia,OTHCRIM,altri delitti,2013,459844
Italia,OTHCRIM,altri delitti,2014,439120
Italia,OTHCRIM,altri delitti,2015,420024
Italia,OTHCRIM,altri delitti,2016,421285
Italia,OTHCRIM,altri delitti,2017,439369
Italia,OTHCRIM,altri delitti,2018,434648
Italia,OTHCRIM,altri delitti,2019,463352
Italia,TOT,totale,2010,2621019
Italia,TOT,totale,2011,2763012
Italia,TOT,totale,2012,2818834
Italia,TOT,totale,2013,2892155
Italia,TOT,totale,2014,2812936
Italia,TOT,totale,2015,2687249
Italia,TOT,totale,2016,2487389
Italia,TOT,totale,2017,2429795
Italia,TOT,totale,2018,2371806
Italia,TOT,totale,2019,2301912
Nord-ovest,MASSMURD,strage,2010,2
Nord-ovest,MASSMURD,strage,2011,2
Nord-ovest,MASSMURD,strage,2012,5
Nord-ovest,MASSMURD,strage,2013,2
Nord-ovest,MASSMURD,strage,2014,1
Nord-ovest,MASSMURD,strage,2015,3
Nord-ovest,MASSMURD,strage,2016,5
Nord-ovest,MASSMURD,strage,2017,3
Nord-ovest,MASSMURD,strage,2018,4
Nord-ovest,MASSMURD,strage,2019,4
Nord-ovest,INTENHOM,omicidi volontari consumati,2010,124
Nord-ovest,INTENHOM,omicidi volontari consumati,2011,115
Nord-ovest,INTENHOM,omicidi volontari consumati,2012,104
Nord-ovest,INTENHOM,omicidi volontari consumati,2013,95
Nord-ovest,INTENHOM,omicidi volontari consumati,2014,104
Nord-ovest,INTENHOM,omicidi volontari consumati,2015,97
Nord-ovest,INTENHOM,omicidi volontari consumati,2016,70
Nord-ovest,INTENHOM,omicidi volontari consumati,2017,85
Nord-ovest,INTENHOM,omicidi volontari consumati,2018,71
Nord-ovest,INTENHOM,omicidi volontari consumati,2019,74
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2010,7
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2011,6
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2012,6
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2013,10
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2014,9
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2015,6
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2016,4
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2017,4
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2018,1
Nord-ovest,ROBBHOM,omicidi volontari consumati a scopo di furto o rapina,2019,1
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2010,1
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2011,0
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2012,0
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2013,0
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2014,0
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2015,1
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2016,0
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2017,0
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2018,0
Nord-ovest,MAFIAHOM,omicidi volontari consumati di tipo mafioso,2019,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2010,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2011,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2012,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2013,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2014,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2015,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2016,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2017,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2018,0
Nord-ovest,TERRORHOM,omicidi volontari consumati a scopo terroristico,2019,0
Nord-ovest,ATTEMPHOM,tentati omicidi,2010,278
Nord-ovest,ATTEMPHOM,tentati omicidi,2011,289
Nord-ovest,ATTEMPHOM,tentati omicidi,2012,284
Nord-ovest,ATTEMPHOM,tentati omicidi,2013,250
Nord-ovest,ATTEMPHOM,tentati omicidi,2014,298
Nord-ovest,ATTEMPHOM,tentati omicidi,2015,248
Nord-ovest,ATTEMPHOM,tentati omicidi,2016,229
Nord-ovest,ATTEMPHOM,tentati omicidi,2017,252
Nord-ovest,ATTEMPHOM,tentati omicidi,2018,248
Nord-ovest,ATTEMPHOM,tentati omicidi,2019,227
Nord-ovest,INFANTHOM,infanticidi,2010,0
Nord-ovest,INFANTHOM,infanticidi,2011,1
Nord-ovest,INFANTHOM,infanticidi,2012,1
Nord-ovest,INFANTHOM,infanticidi,2013,0
Nord-ovest,INFANTHOM,infanticidi,2014,0
Nord-ovest,INFANTHOM,infanticidi,2015,1
Nord-ovest,INFANTHOM,infanticidi,2016,1
Nord-ovest,INFANTHOM,infanticidi,2017,0
Nord-ovest,INFANTHOM,infanticidi,2018,2
Nord-ovest,INFANTHOM,infanticidi,2019,0
Nord-ovest,MANSHOM,omicidi preterintenzionali,2010,5
Nord-ovest,MANSHOM,omicidi preterintenzionali,2011,3
Nord-ovest,MANSHOM,omicidi preterintenzionali,2012,9
Nord-ovest,MANSHOM,omicidi preterintenzionali,2013,8
Nord-ovest,MANSHOM,omicidi preterintenzionali,2014,6
Nord-ovest,MANSHOM,omicidi preterintenzionali,2015,1
Nord-ovest,MANSHOM,omicidi preterintenzionali,2016,3
Nord-ovest,MANSHOM,omicidi preterintenzionali,2017,5
Nord-ovest,MANSHOM,omicidi preterintenzionali,2018,7
Nord-ovest,MANSHOM,omicidi preterintenzionali,2019,3
Nord-ovest,UNINTHOM,omicidi colposi,2010,440
Nord-ovest,UNINTHOM,omicidi colposi,2011,438
Nord-ovest,UNINTHOM,omicidi colposi,2012,406
Nord-ovest,UNINTHOM,omicidi colposi,2013,357
Nord-ovest,UNINTHOM,omicidi colposi,2014,406
Nord-ovest,UNINTHOM,omicidi colposi,2015,417
Nord-ovest,UNINTHOM,omicidi colposi,2016,344
Nord-ovest,UNINTHOM,omicidi colposi,2017,364
Nord-ovest,UNINTHOM,omicidi colposi,2018,429
Nord-ovest,UNINTHOM,omicidi colposi,2019,374
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2010,369
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2011,352
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2012,336
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2013,265
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2014,319
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2015,316
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2016,263
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2017,268
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2018,307
Nord-ovest,ROADHOM,omicidi colposi da incidente stradale,2019,267
Nord-ovest,BLOWS,percosse,2010,4464
Nord-ovest,BLOWS,percosse,2011,4739
Nord-ovest,BLOWS,percosse,2012,4789
Nord-ovest,BLOWS,percosse,2013,4694
Nord-ovest,BLOWS,percosse,2014,4675
Nord-ovest,BLOWS,percosse,2015,4552
Nord-ovest,BLOWS,percosse,2016,4201
Nord-ovest,BLOWS,percosse,2017,4282
Nord-ovest,BLOWS,percosse,2018,4198
Nord-ovest,BLOWS,percosse,2019,4358
Nord-ovest,CULPINJU,lesioni dolose,2010,17838
Nord-ovest,CULPINJU,lesioni dolose,2011,18639
Nord-ovest,CULPINJU,lesioni dolose,2012,18441
Nord-ovest,CULPINJU,lesioni dolose,2013,17707
Nord-ovest,CULPINJU,lesioni dolose,2014,17444
Nord-ovest,CULPINJU,lesioni dolose,2015,17095
Nord-ovest,CULPINJU,lesioni dolose,2016,17129
Nord-ovest,CULPINJU,lesioni dolose,2017,17190
Nord-ovest,CULPINJU,lesioni dolose,2018,17189
Nord-ovest,CULPINJU,lesioni dolose,2019,17480
Nord-ovest,MENACE,minacce,2010,21517
Nord-ovest,MENACE,minacce,2011,21703
Nord-ovest,MENACE,minacce,2012,21518
